0.0	0.0	1.0	0.009379191174718351	0.019255229818230503	0.9594659321225701	0.028967027075860158	0.05088010660144341	0.9916675532820584	0.00144277371546924	0.004255971885090865	0.8957213163151331
0.0	1.0	0.0	0.06975247725518598	0.9750055983479237	0.0032652263732373577	0.1825465394099663	0.9925669307312608	0.0023249746161692207	0.030062554339532855	0.9462862205038703	8.846701613520308e-06
0.0	0.0	1.0	0.04103803509864018	0.0034332695722081477	0.9922278853053577	0.15095951032259286	0.004038037054370732	0.9995982783880314	0.00835394680830627	0.0002126766901426473	0.9666697368897114
1.0	0.0	0.0	0.9753119029456615	0.034772205967317636	0.01249847599062487	0.9982233712265262	0.07614820132153578	0.03812795388661553	0.9381301411064327	0.012137663254729772	0.0009201034475422425
0.0	0.0	1.0	0.004449974215349446	0.013723787328254775	0.993343929905292	0.003955109506328377	0.03478719924508578	0.9997124167916974	1.8156786578858905e-05	0.001488754246440911	0.9885396201754455
0.0	1.0	0.0	0.014021315936052783	0.9718174380723648	0.005377349299520531	0.04270010505069607	0.9920834639353883	0.013779392327128728	0.0013839063961703678	0.9349585472418931	0.00010286719030646933
0.0	0.0	1.0	0.007716284125536558	0.002786160133266338	0.9974337392942145	0.01889506930271438	0.0022626188119527035	0.9999816062266722	0.00043920387888486624	8.573180296409482e-05	0.9978327865257308
1.0	0.0	0.0	0.9215670256967647	0.023204975407149633	0.05820537095996216	0.9691253006500877	0.056145170330964306	0.16261747304498295	0.7954493741388778	0.0069902954960714865	0.017895458408410617
0.0	0.0	1.0	0.0030268292106666833	0.010121308675218281	0.9940775919695394	0.0037587291979316855	0.030124715113265605	0.9999066881708809	3.281245617220374e-05	0.0010444772739932905	0.987117258454263
0.0	1.0	0.0	0.011225872812622181	0.9699049407094994	0.006326321115828808	0.030540986003687577	0.9919757341546918	0.017632474252259965	0.0015074864037941471	0.9261769707650734	0.00012714036879247893
0.0	0.0	1.0	0.005499586818200577	0.0023134071651084802	0.9975215437394319	0.014627290446150248	0.002344559258088373	0.9999962933310863	0.0004699002472420438	6.616903223054469e-05	0.9972341551870988
1.0	0.0	0.0	0.9234980915358499	0.02201869723026619	0.06378330979626859	0.9780653043295189	0.05087409616617518	0.17802547399273178	0.7429748706247913	0.008122292233150403	0.01861284012475217
0.0	0.0	1.0	0.0029874917844004483	0.009080813965137645	0.9966590604065283	0.0017138672386387212	0.022652534757077812	0.9999577482582214	3.188027132955165e-06	0.0006746612205903235	0.995351379882263
0.0	1.0	0.0	0.0038287992532477417	0.9608398818911724	0.06869766883204934	0.0020486008538367927	0.9894220122992684	0.21400736939789067	4.114808973334926e-06	0.8980036313975741	0.03243311323596868
0.0	0.0	1.0	0.004466599786975368	0.0019869516408868985	0.9983032655986371	0.0074766847204998385	0.0015365373679241297	0.999998029892615	0.0002448685971095259	3.841130556358187e-05	0.9991616992573334
0.0	0.0	1.0	0.05674055900731586	0.013531213214892816	0.9268877258659837	0.14066209476207586	0.03141463412954214	0.9643127992006516	0.024217514406380546	0.0031754155679231616	0.8330111227104685
