1.0	0.9987548086166035	0.9998569816743288	0.9978767492281952
0.0	0.011169635495197438	0.030972713652804282	0.0007181997326144764
1.0	0.9996934577924105	0.9999995864201175	0.9997619396919434
1.0	0.9997358069685764	0.99999895695554	0.999860278037905
1.0	0.9932430834793037	0.9998480039755585	0.9891273986744502
1.0	0.999561875264835	0.9999948355146387	0.9995251015192844
1.0	0.9995452221663916	0.9999826448423992	0.9990674803856365
1.0	0.9996276536471762	0.9999905572328301	0.9993795711838409
1.0	0.9997020497592223	0.999994312544291	0.9996735836137284
1.0	0.9994648320614993	0.9999888975805986	0.9991522182565661
0.0	0.014134299599035997	0.037264573115673987	0.0006424723488524993
1.0	0.9990770339463388	0.9999826203692693	0.9984985954687654
0.0	0.004659383571480867	0.014428228937992055	0.0010156724254021627
1.0	0.9982806764226392	0.9999161496986539	0.9963318650995044
0.0	0.0002903018796701551	1.9843627862525637e-07	5.747989201701121e-12
1.0	0.9996095078588343	0.9999996262234949	0.9999259791224906
0.0	0.0011015335839812564	0.001924105997885217	2.51684766619665e-05
1.0	0.9994034859513331	0.9999971155820665	0.9996344576905093
0.0	0.008516025597832348	0.026073937662429058	0.0009086073803755225
1.0	0.9996938341181941	0.9999993168118431	0.9998900817195028
0.0	0.0038917678287848693	0.00428737603274257	1.5835749302553415e-05
1.0	0.999531100422427	0.9999708643051829	0.999097685715286
0.0	0.00946964207510623	0.03802471636929736	0.0003323766144524927
1.0	0.9997493570283228	0.9999980492690393	0.9998208250537226
0.0	0.0020797211884758843	0.008775178023734691	6.495805192502495e-07
1.0	0.9974298835953609	0.9997694260481174	0.9912573128633884
0.0	0.0005660845530789816	1.284775468130556e-06	5.740378661948335e-11
1.0	0.9997164921296499	0.9999963346162467	0.9997333623399761
0.0	0.00047967038080729896	0.0003121261859867451	2.3199381676179943e-10
1.0	0.9996516879372134	0.999994641030648	0.9995834920188706
0.0	0.0021017555842299017	0.005896346208489366	1.4641171538261413e-08
1.0	0.9997242584244039	0.9999959806214344	0.9996152095183009
0.0	0.019848041772537958	0.062042277490368926	0.0021493829848384365
1.0	0.9993292520153918	0.99999171501771	0.9990965874766052
0.0	0.0017027122644817688	0.0075915524037495005	7.655786029372953e-08
1.0	0.9857815751348037	0.9994760518065315	0.9647820903707548
0.0	0.0004274416694157768	3.4767813389728104e-05	2.7340746610412884e-09
1.0	0.9995886054548713	0.9999967001332047	0.9997528145654827
0.0	0.0050306238949544765	0.012194297942052824	5.673034437119771e-05
1.0	0.99953225553672	0.9999976498800611	0.9997307971509317
0.0	0.016679971532255724	0.051599160384229306	0.0012260056115861104
1.0	0.9927476991492278	0.9996208130921032	0.9763404568694135
0.0	0.0008161555330913549	2.843387396371699e-05	1.3930857729289996e-09
1.0	0.9997533299646022	0.9999977314604941	0.99981693422725
0.0	0.000386478768889124	1.4719983192369397e-05	3.16302686334988e-08
1.0	0.9997324134051694	0.9999981363871923	0.999814327454685
0.0	0.9997364314291269	0.9999982757768247	0.999817857349467
1.0	0.9993840933499422	0.9999693692149471	0.9994197438780127
0.0	0.0003314026448283897	2.6871829996943884e-06	5.285696364742008e-08
1.0	0.9992635608004296	0.9999805932283026	0.9997495863611263
0.0	0.000400222369163202	7.877618657597782e-06	5.435210540043973e-08
1.0	0.99956203179853	0.9999987219525149	0.9998352026346369
0.0	0.0007248673913806943	0.0006995244434141297	2.271638710305648e-07
1.0	0.9997296135152592	0.9999991335349566	0.9998418511446282
0.0	0.02413359990819172	0.053455690246659596	0.004675537773631938
1.0	0.9997453610532071	0.9999981956724916	0.9998103821094039
0.0	0.005021440659820084	0.01233502275065612	0.0011783031361532936
1.0	0.9990239787311938	0.9999117205555326	0.9964299216833836
0.0	0.00037109072460225805	4.051275000919746e-05	1.1528106109253244e-07
1.0	0.9835943690070721	0.9975357299915948	0.9671267390091605
0.0	0.0011465674233071957	0.0015375490062025966	1.1106917175334035e-05
1.0	0.9995935965647601	0.9999962292705477	0.9996578168468523
0.0	0.007562623539890168	0.03508870456438248	6.58457266193852e-06
1.0	0.9995655512835332	0.9999910698478344	0.9993417990209329
0.0	0.0004176070808625133	8.686860622832546e-06	1.4134232424657218e-09
1.0	0.9997249263400174	0.9999978845278409	0.9998244123174965
0.0	0.00040922220247471684	1.5564388812292216e-05	2.0011803750871827e-07
1.0	0.9997165194942463	0.9999990890997673	0.9998448782449216
0.0	0.0003179335174641321	3.218496222312303e-07	4.721993992913212e-11
1.0	0.9993614533494632	0.9999884400177663	0.9995728528647774
0.0	0.0006205966570584427	0.0006194391852593561	1.2489163415662827e-09
1.0	0.9996384104559664	0.9999991249066553	0.9998291832907661
0.0	0.033657765245556685	0.07366010951376062	0.0020295296580540583
1.0	0.9995677754909806	0.9999917742400304	0.9992325276312228
0.0	0.0004920717479691845	5.40808670815577e-06	4.052075414156141e-12
1.0	0.9928268823827766	0.9995452670622501	0.9819486976430257
0.0	0.0036246353215635472	0.0015859305574229935	1.989195705223639e-08
1.0	0.9996674519529177	0.999999424606683	0.9998840191316057
0.0	0.0005920348110006848	8.741451419269546e-05	9.168767835211684e-08
1.0	0.9982818951287181	0.9998973778326867	0.9969728386552591
0.0	0.0004728385866477616	1.541053086650125e-05	1.2085884938864092e-10
1.0	0.9997153974456688	0.9999996151782011	0.999929427928054
