0.0	0.0	1.0	0.0	0.05221079626256885	0.0006021592061685062	0.995200434247553	0.0013204432134938267	0.41227786427965074	2.9663609348709316e-06	0.9999639638446699	0.005256266184514376	3.2236692770057555e-05	1.0307272451968229e-13	0.9908051258554629	7.308383333961932e-07
0.0	0.0	0.0	1.0	0.006286360984652143	0.0005992066138238279	0.011012342397435301	0.9868134145289722	0.009575163728707967	2.3405126083905727e-05	0.040875981655868525	0.9999999407252153	2.0304999348543244e-10	8.159719225013775e-10	4.490470137805604e-05	0.9907628939322126
0.0	0.0	0.0	1.0	0.005941611234225633	0.000601496329675405	0.011346720636776317	0.9867894697113546	0.008586174374539152	2.475325409086481e-05	0.04397414534723433	0.9999999393507673	1.9143138383184566e-10	8.638590356311329e-10	4.700421457187838e-05	0.9907366749775322
0.0	0.0	0.0	1.0	0.005560446731262276	0.0006038998950048909	0.011527956752780958	0.9868650719607466	0.007497970319304501	2.651373736357031e-05	0.0458025400797198	0.9999999447038262	1.7023417720419022e-10	9.826697659794556e-10	4.498161878617116e-05	0.9911060814715607
0.0	0.0	0.0	1.0	0.005218982868437634	0.0006065710124840752	0.011846904560654587	0.9868734795293368	0.00661779795273672	2.828072462846092e-05	0.048846494152538986	0.9999999451593287	1.560710574501417e-10	1.0700671527624643e-09	4.568960055508956e-05	0.9912105745615436
0.0	0.0	0.0	1.0	0.004825848331981344	0.000609562348710377	0.011954690519537051	0.9870072340567592	0.005601991922775082	3.0816485346319705e-05	0.050100601592858535	0.9999999537001859	1.3176320590534665e-10	1.2841069270156668e-09	4.114931311327895e-05	0.9918031047912252
0.0	0.0	0.0	1.0	0.004554553530793267	0.0006111424076146278	0.012449533267529268	0.9871768744395284	0.004540361192426743	3.118196412743895e-05	0.05715100013485621	0.9999999551310773	1.1341182100991351e-10	1.2484855359709917e-09	3.719043897489319e-05	0.9922139181305317
0.0	0.0	0.0	1.0	0.004238334608060818	0.0006137165188619727	0.012576721424884186	0.9873656307683791	0.003756556705284986	3.326763177062303e-05	0.059354228880434054	0.9999999621258341	9.454054489923444e-11	1.441869498057214e-09	3.220325770508582e-05	0.9928604611651732
0.0	0.0	0.0	1.0	0.0039575102213741005	0.0006161346489348717	0.01282908807996641	0.9875677913481963	0.003035945928926335	3.497294640728691e-05	0.06353747538631146	0.9999999674512678	7.814737638689245e-11	1.5887685900849684e-09	2.759654281469931e-05	0.9934446582545935
0.0	0.0	0.0	1.0	0.003653256612045593	0.0006204866404080157	0.01281017918864939	0.9876193452487153	0.0026779492997591266	3.923157172910621e-05	0.062111716467011774	0.9999999719187462	6.898832682429308e-11	2.0221052410430636e-09	2.6345888616938255e-05	0.993813303062857
0.0	0.0	0.0	1.0	0.003337776948142177	0.0006264485444283346	0.012477421584467968	0.987626164925785	0.0024778986373602523	4.626222745118744e-05	0.05574921123446352	0.9999999772623692	6.154909809724394e-11	2.8988232303998726e-09	2.5530318762592332e-05	0.9942176488545815
0.0	0.0	0.0	1.0	0.0031230194276802123	0.0006305332670124518	0.01272613090807565	0.987679029645173	0.0021400292980656628	4.986275595566292e-05	0.05813620139732503	0.9999999784982895	5.4832147629398166e-11	3.2416633033059832e-09	2.4714564905764494e-05	0.9944323038677525
0.0	0.0	0.0	1.0	0.002910621118832824	0.0006345079095727193	0.012862994135196003	0.9878262556892847	0.0017778475794518103	5.357949649728769e-05	0.05987029572052039	0.9999999811163756	4.676354781326671e-11	3.7147279987544528e-09	2.22524631875472e-05	0.9948686881220775
0.0	0.0	0.0	1.0	0.0027180336805944527	0.0006385012614913852	0.012884234539703051	0.9880173288203679	0.0014513998636520584	5.788323459461565e-05	0.060634742761827974	0.9999999845919918	3.866384685727698e-11	4.3845075504246954e-09	1.8672973227759104e-05	0.9953948565511231
0.0	0.0	0.0	1.0	0.0025714277249045438	0.0006422750486745478	0.013066042552255217	0.9881327634541489	0.0012247587149361158	6.155462487198131e-05	0.06303159568644767	0.9999999861810707	3.3780672650818486e-11	4.845514544456953e-09	1.67919835162701e-05	0.9956854235582892
0.0	0.0	0.0	1.0	0.0024317818224122234	0.0006464591615930176	0.013226719971620957	0.988238951160851	0.0010391338624150999	6.576565427811819e-05	0.06499578374608724	0.9999999875651373	2.9409602829891466e-11	5.385275522821575e-09	1.5207885867146301e-05	0.9959557813362496
0.0	0.0	0.0	1.0	0.001974334042406086	0.0006669682500548635	0.014185825079889804	0.988806683746549	0.0004287126621050191	9.23942553455193e-05	0.08139466784766465	0.9999999940664145	1.4317954241753456e-11	9.28873320083304e-09	6.946339381625948e-06	0.9970801335310682
0.0	0.0	0.0	1.0	0.0018669119361492481	0.0006722506879225038	0.013686541379185967	0.989105755510435	0.0003334255212176497	0.00010252260590681637	0.0759845640234367	0.999999995833499	1.1551590641859134e-11	1.1786329637644804e-08	5.171114902022934e-06	0.997626527592892
0.0	0.0	0.0	1.0	0.00185175887363639	0.000671731116468469	0.013823613374054943	0.9892057382833707	0.00030816458194468844	9.99141935166824e-05	0.07893684308070714	0.9999999957602541	1.1064193802280762e-11	1.1483413224814641e-08	5.116725628214704e-06	0.9977085025273158
0.0	0.0	0.0	1.0	0.0018079502355986495	0.0006751711219831385	0.01485249660056809	0.9891531233031755	0.00027732173026372067	9.938407812015791e-05	0.09296430339788447	0.9999999946998646	1.066364603689514e-11	1.0616806747932582e-08	5.7038925087029985e-06	0.9975185988700491
0.0	0.0	0.0	1.0	0.001738372471119146	0.000680413914598371	0.015098552357160828	0.9892397285089077	0.00023641291749338544	0.00010543620217093938	0.0964748784652092	0.9999999949306412	9.489591446002381e-12	1.1519197214673692e-08	5.339592814027537e-06	0.997643707235952
0.0	0.0	0.0	1.0	0.001576956530319732	0.0006992206240566996	0.015234334758961977	0.9892950644781789	0.00017592737223673884	0.00013452883242790801	0.09542152996625639	0.9999999958999599	7.2212032253067655e-12	1.6100368527937197e-08	4.450495022488594e-06	0.9978798121515831
0.0	0.0	0.0	1.0	0.0015317411430484276	0.0007075642495501628	0.014671490806372438	0.9891200465091815	0.00019860022535184003	0.00014811732466130375	0.08302105827028433	0.9999999959082112	7.587458429638925e-12	1.798148405044634e-08	4.9472945318235225e-06	0.9978546371079678
0.0	0.0	0.0	1.0	0.0015889521944149913	0.0006962655519060419	0.014429779200988471	0.9891872524903284	0.00022414561343308826	0.0001269983790420972	0.08155742940243693	0.9999999953248675	8.49193185721576e-12	1.5097611267037204e-08	5.631750212107425e-06	0.9978591724555961
0.0	0.0	0.0	1.0	0.0008574989657154706	0.001612537487045376	0.0053033756025648755	0.9939527258623362	1.7514807349957515e-06	0.006514041440759476	0.0007997120245393411	0.9999999999527508	1.0160794437083661e-13	2.1764953359185115e-06	1.924544901391844e-08	0.9999944844940843
0.0	0.0	0.0	1.0	0.0008541767528838054	0.0016750154418663107	0.005308211464037984	0.993959952124717	1.6692224917338056e-06	0.0071017614212165155	0.0007787314432765529	0.9999999999515331	8.784174653157563e-14	2.4587913108720887e-06	1.7215616990465506e-08	0.9999945357282424
0.0	0.0	0.0	1.0	0.0008458825778266331	0.0017421083883980009	0.005292266816940993	0.9939990134599126	1.5457092371713732e-06	0.007591251745449551	0.0007636872118249871	0.9999999999497948	7.276950089336621e-14	2.8255294295368556e-06	1.5129307066377715e-08	0.9999947483133258
0.0	0.0	0.0	1.0	0.0007919201990681246	0.0015353751177585946	0.004940796872393509	0.9945050873904787	1.1044273659954588e-06	0.004315692596955052	0.001017579034198892	0.9999999999438253	5.5873766414066624e-14	2.6053003285724894e-06	1.772459618124374e-08	0.9999964061006205
0.0	0.0	0.0	1.0	0.0007824256136687376	0.001617669299840412	0.004921779998386151	0.9945473482888064	1.0062502327599689e-06	0.004717898313713366	0.0009896009669492464	0.9999999999410067	4.349254269268881e-14	3.1347887084886653e-06	1.502125606326159e-08	0.9999965711136115
0.0	0.0	0.0	1.0	0.0008127970092036661	0.001995217127580931	0.005172743508350704	0.9942024882358572	1.1427825585847815e-06	0.009175808926463759	0.0007063146419789572	0.9999999999426109	3.4347231731222575e-14	4.782960680272413e-06	9.367508951494204e-09	0.9999957172747552
0.0	0.0	0.0	1.0	0.0008039186652156699	0.0021007430652864208	0.005156743547252007	0.9942413243051811	1.0541817735057749e-06	0.009909841612513353	0.0006882746869033569	0.9999999999396656	2.6944996072234137e-14	5.828873187030976e-06	7.833901770733069e-09	0.9999958870291548
0.0	0.0	0.0	1.0	0.0007947991705906543	0.0021472989730638536	0.005117446468288782	0.9943069077903838	9.72841730943431e-07	0.009989704444501217	0.0006922248434211649	0.9999999999376443	2.230148432411949e-14	6.593196267494176e-06	7.003491041471434e-09	0.9999961143666796
0.0	0.0	0.0	1.0	0.0007887294711694545	0.002227702829513294	0.005088480569034804	0.9943510741385042	9.108419495027037e-07	0.010549728359707347	0.000674573395814083	0.9999999999353224	1.8148483472105615e-14	7.655798742524723e-06	6.081231423832403e-09	0.9999962791208175
0.0	0.0	0.0	1.0	0.0007802935858966224	0.0023850274039506577	0.00508379412116582	0.9943796235969662	8.371495230866523e-07	0.011731583162503641	0.0006524798435527603	0.999999999930619	1.3089163418130067e-14	9.919226235910744e-06	4.7543516556850555e-09	0.9999963873217809
0.0	0.0	0.0	1.0	0.0007148145871219347	0.0017945686725551646	0.004500342303300426	0.9951233381461363	5.704074616114941e-07	0.004090675678206106	0.0011260401595407064	0.9999999999229885	1.433738800180744e-14	5.4866477634779365e-06	1.0010291516332594e-08	0.9999977647653444
0.0	0.0	0.0	1.0	0.0006555523149612682	0.0013931877886009122	0.08071769987466794	0.9901383933158657	2.9826486088515427e-06	3.6936476741842916e-05	0.4736938636368961	0.9997066335100961	8.372180564840228e-13	1.3989990308414308e-07	0.007029546141274952	0.9956732312205666
0.0	0.0	0.0	1.0	0.0011479556265755048	0.008151362319274756	0.2388780154454052	0.7792200729493076	0.0009121469080930576	0.04583493097468888	0.9071391867509877	0.9742844055639641	3.254901777254772e-10	0.00017175445781220753	0.046339958117699545	0.06917271945805484
0.0	0.0	0.0	1.0	0.0009415814087497644	0.010378002557117646	0.2953956448488651	0.8277859048799263	0.0006462936251105829	0.06133684268337856	0.8403403912640635	0.9828389626632	7.267819025076668e-11	0.0002217403175974712	0.07584301194054058	0.144435656340437
