1.0	0.0	0.9999393594861891	0.01186019073557689	0.9999999999994756	0.015199718300053702	0.9999995221076645	0.0018461192348934669
1.0	0.0	0.9999479093263784	0.012227025428321287	0.9999999999995169	0.016122607825940688	0.9999995658921634	0.0018388684188110616
1.0	0.0	0.9999508455625763	0.010829720361694793	0.9999999999995954	0.013341590352674567	0.9999996664714108	0.001319656017143561
1.0	0.0	0.999939528054594	0.008345023286652686	0.9999999999996837	0.00864661222420228	0.9999997480859864	0.0006915829349665526
1.0	0.0	0.9999227914851406	0.008888740396210522	0.9999999999995177	0.009688797856947352	0.9999996585464841	0.000889957654521144
1.0	0.0	0.9999294311306764	0.010988738704936796	0.9999999999995073	0.013714293200112254	0.9999996149177971	0.0014321281093788252
1.0	0.0	0.9999361075307308	0.012422594212712898	0.9999999999994686	0.01683452989050707	0.9999995464075778	0.0019263264502253823
1.0	0.0	0.999930299374598	0.011503172914408895	0.9999999999994409	0.014376111814283504	0.9999995150481835	0.0017065937399150621
0.0	0.0	0.010077632157420439	0.013833781815044304	0.01425033955476383	0.027680363076513673	0.00020484746820808008	3.9668197879130386e-05
0.0	0.0	0.01435354061380894	0.019985035050428573	0.04959429245804393	0.08137538385175343	0.0002343782786961728	2.3070466588527385e-05
0.0	0.0	0.0073383450593914315	0.010473121625568724	0.0076217909999283335	0.016060681636647024	0.00022106253420244647	4.561589119043782e-05
0.0	0.0	0.6595863022911829	0.6504163202902501	0.926994556614988	0.9295587619775404	0.32669658389083733	0.2622812349623274
0.0	0.0	0.07857001560401475	0.08115042708254137	0.5138270644119957	0.544406106106594	0.0006852233911392972	7.390972435482493e-05
0.0	0.0	0.005810801348875911	0.009154692454657908	0.004573698855500169	0.011351227785383416	0.0001731614275792205	3.790976452864338e-05
0.0	0.0	0.006636494442303609	0.009839925984663886	0.008220905134547981	0.016958397935329498	0.00024714409765567503	4.495942689746404e-05
0.0	0.0	0.05040398725729111	0.06003623266308234	0.26204098401458015	0.33360270326918096	0.0007722049860616458	0.00011083743576055557
0.0	0.0	0.8748807513465424	0.9150113096398239	0.9709524402579948	0.9654669063812559	0.7965567148691747	0.8467138600772022
0.0	0.0	0.023638563778438725	0.03338031294696031	0.06990875944981995	0.12050803350689329	0.002514757750550402	0.0008551704424483488
0.0	0.0	0.006259732162653502	0.009592096859048873	0.006396188338368373	0.014693615755131357	0.000243122472440107	4.781704199972258e-05
1.0	0.0	0.9999329687940064	0.010520670995377568	0.9999999999995179	0.012475089929928178	0.9999995941225889	0.0013739972988048971
1.0	0.0	0.9999379658173643	0.012679827439479319	0.9999999999994289	0.01696072286089463	0.9999994723954844	0.002099362046287284
1.0	0.0	0.9999281457052948	0.013440121360926496	0.9999999999993575	0.019265184053122043	0.9999994719774785	0.0023891271180357496
1.0	0.0	0.9999443142548591	0.009023572157504411	0.9999999999996692	0.010153106050170297	0.9999997377558988	0.0008357176414554954
1.0	0.0	0.9999204685426086	0.034321857456500536	0.9999999999985114	0.06516419881570526	0.9999987422547474	0.00977925573707951
1.0	0.0	0.999935769105529	0.01337475514572312	0.9999999999993225	0.01834313418431029	0.9999993655682405	0.002593377500139168
1.0	0.0	0.9999411355607465	0.016958448807368465	0.999999999999284	0.02665218033572827	0.9999993422704634	0.0037011191004776745
1.0	0.0	0.9999284306478067	0.019048677756390905	0.9999999999991105	0.03176243933268174	0.9999992458297617	0.0044870728002121794
1.0	0.0	0.999939796823007	0.010924242493683558	0.9999999999995417	0.013210271393678693	0.9999995892275674	0.0014554131904007306
1.0	1.0	0.9988854783916289	0.9857791525044215	0.9999732644149132	0.9967576965579013	0.9975360941751613	0.9767693055654527
1.0	1.0	0.9985106493103533	0.9919148319872496	0.9999772964376227	0.9997265632319782	0.996227670124648	0.9813247190941631
1.0	1.0	0.9973696651979933	0.9860187325396881	0.9997670359857515	0.9983742118646811	0.9938756476988279	0.9734289964085062
1.0	1.0	0.9947879995591907	0.9782268550331457	0.9995283133512421	0.9955228990232957	0.9906470431422537	0.9666426702257593
1.0	1.0	0.9990344466930832	0.9905835843716042	0.999994168528927	0.9990058679674153	0.997864117639824	0.9798034017743156
1.0	1.0	0.9996320630057755	0.9909623241381176	0.9999999546360777	0.9997293300967921	0.9994816337035514	0.9760933440855385
1.0	1.0	0.9981978013157986	0.9891061232128634	0.9999192861045201	0.9987165981182439	0.9955113407536154	0.9781753323596778
1.0	1.0	0.9990286434247184	0.9792345356483727	0.9999789681410898	0.9954737579783752	0.9978918909602947	0.968653794121787
1.0	1.0	0.9985702350588787	0.9866406150476318	0.9999472757390704	0.99701104108284	0.996654031011947	0.9771335315398842
1.0	1.0	0.9984863939007007	0.9844432807224611	0.999949566002231	0.9968330734627135	0.9965902336446536	0.9769538787848787
1.0	1.0	0.9996748155731355	0.9903571753174929	0.999999986370632	0.999390146324333	0.9996644824095533	0.9752346189918658
1.0	1.0	0.9987080410283176	0.9891681790333223	0.9999715386572154	0.998273603177213	0.9969867091367902	0.9789600212908496
0.0	0.0	0.004573926768812379	0.007548695946270614	0.0029560427709882484	0.007971879301961369	0.00014061704471771198	3.591565041675517e-05
0.0	0.0	0.032376656724613734	0.04037222006149845	0.11332195145789103	0.165545343155895	0.001586774184654248	0.0004005626332174564
0.0	0.0	0.008436621787619603	0.011963471593697579	0.011200282930014379	0.022673555912527496	0.00021326709715314775	4.048227656263414e-05
0.0	0.0	0.02262213979070045	0.02752595627928656	0.08791104626768961	0.124406331761223	0.0003876327080709642	5.3734560145975553e-05
0.0	0.0	0.006984046345935678	0.010023619955401703	0.00693944654731874	0.014423493163915835	0.00018678581674735686	3.9238718035806736e-05
0.0	0.0	0.005868975259081164	0.008963305496084175	0.0034581827979063245	0.00831952868763698	0.00012980037604493609	3.510937632145976e-05
0.0	0.0	0.8021151488103492	0.849370218028003	0.9404755579478684	0.928209908943849	0.658649527659475	0.7080078482474554
0.0	0.0	0.010873933440768787	0.014435331956694643	0.015513285851448847	0.027920988883030677	0.00017651138438946816	3.474575396036818e-05
0.0	0.0	0.012203668078848998	0.01578003840153668	0.02003469704526696	0.035618468899935675	0.000256376478991894	5.8050170471778385e-05
0.0	0.0	0.004955205839559806	0.008167378917722599	0.004171090984611014	0.010261269646847648	0.00016004956483888855	3.608356284011081e-05
0.0	0.0	0.36426217962472845	0.5006773637907064	0.49915362560598864	0.626169073125565	0.2066623618439692	0.3374723531575891
0.0	0.0	0.025451490598587697	0.03314906362213328	0.08973324834722136	0.14398356324291606	0.0011424560562769558	0.0002464775274658395
0.0	0.0	0.013268753353113488	0.018418138834842293	0.03242497792533118	0.05883342130466402	0.0005754647588986523	0.00010992578907829075
0.0	0.0	0.01856549750168351	0.02415250504122809	0.042786476329380214	0.07165088048656172	0.0014323241934177996	0.00038723422093538785
0.0	0.0	0.007428298457793068	0.010975108268183884	0.008125222092135254	0.017929077166215064	0.00044300576640278255	9.825872161297773e-05
0.0	0.0	0.011701618464968765	0.016797377013792945	0.0221605895523466	0.041215231746417995	0.0010068492460085388	0.000292368574228193
0.0	0.0	0.043766132710900574	0.05342566134341779	0.2197450282666038	0.2927885317571797	0.0007735308579054081	0.00011388025305974593
0.0	0.0	0.006074606967823746	0.009313248415824222	0.005689184747386491	0.011767328136533998	0.00013727005055251144	3.136341858516102e-05
0.0	0.0	0.004178856005727127	0.0072972503177211505	0.0015538105437555296	0.00575734625198263	0.00010116069585607765	3.6972180069057495e-05
0.0	0.0	0.20352991836594483	0.21799130344141496	0.6749161539223157	0.7297611730238572	0.04148925751577112	0.019609094059424684
0.0	0.0	0.007334268443570521	0.010857752618535855	0.009654383548538419	0.020419439810706735	0.00026349871674201126	4.8143360758632457e-05
0.0	0.0	0.07039136247788254	0.09483287091466788	0.13546999060449977	0.20053516603201063	0.010370966580058604	0.006549056714903359
1.0	0.0	0.9999414564196455	0.011263516543693215	0.9999999999995436	0.014038579831794419	0.9999995980684381	0.0015198198625740974
1.0	0.0	0.9999404450674638	0.0138256083315734	0.999999999999385	0.019542502704162957	0.9999994460395664	0.0025573728196946308
1.0	0.0	0.9999408572397298	0.01520673936149661	0.9999999999993407	0.02267294746585389	0.999999398407335	0.003102569437566885
1.0	0.0	0.9999296621907854	0.01822854818766843	0.999999999999177	0.030209347097278773	0.999999317990803	0.004023674609703524
