0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0011183522669111839	0.004620543914157518	0.004313344294014888	0.0007421001116739729	0.0036468986764779878	0.0008447155910196906	0.9918408239508961	0.0007171651440955151	0.009256394920418236	0.01631363822155504	0.0012867846152410847	0.012371266508187108	0.0010131449079099307	0.9987388100680612	8.032146057453566e-05	0.0006333242503438508	0.0004953450953002605	2.4003413371063196e-06	5.659191259069176e-05	1.782929778086776e-05	0.9805344601592487
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0010260780859588181	0.003758729631023985	0.003830687985586455	0.000698299926359498	0.0029418747109714516	0.0009072623744895615	0.9921066708183468	0.0005947754645001861	0.00781585670686007	0.015856984975170546	0.0012601945128169418	0.011139395949297172	0.0011875774428660654	0.9987585415202275	6.981364982673878e-05	0.0005148012869245684	0.00046143863734803323	2.415251574847816e-06	4.5588701173891374e-05	1.8775358682571673e-05	0.9792043355365574
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.01811484193727726	0.0014005421289351588	0.005769151853758525	0.9824529670956942	0.007304842075022916	0.012683228340043587	0.002219892303916567	0.04081914469442262	9.325861484155382e-05	0.016159126394545725	0.9947600535607811	0.020481132132083288	0.028553985291348737	0.0029692910381663466	0.005279304833237041	1.6108604006820255e-06	0.0005584852603210199	0.9540615234346095	0.0009522472510826641	0.004062656245077331	5.111611606774493e-05
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0011183522669111839	0.004620543914157518	0.004313344294014888	0.0007421001116739729	0.0036468986764779878	0.0008447155910196906	0.9918408239508961	0.0007171651440955151	0.009256394920418236	0.01631363822155504	0.0012867846152410847	0.012371266508187108	0.0010131449079099307	0.9987388100680612	8.032146057453566e-05	0.0006333242503438508	0.0004953450953002605	2.4003413371063196e-06	5.659191259069176e-05	1.782929778086776e-05	0.9805344601592487
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.001036727088112725	0.0036328133029108135	0.003829495173011107	0.0007105934935651103	0.0028143836477820022	0.0008668096214200205	0.9923738494635647	0.0006258852077543929	0.007633227500840663	0.015573676008642335	0.0012325479927309535	0.010507086691224937	0.0010848360582187556	0.9988327122045425	7.05450482320773e-05	0.0005315574079981864	0.0004618099061891063	2.4009287997093275e-06	4.965628468612661e-05	1.787716675208944e-05	0.9805150057036212
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0010260780859588181	0.003758729631023985	0.003830687985586455	0.000698299926359498	0.0029418747109714516	0.0009072623744895615	0.9921066708183468	0.0005947754645001861	0.00781585670686007	0.015856984975170546	0.0012601945128169418	0.011139395949297172	0.0011875774428660654	0.9987585415202275	6.981364982673878e-05	0.0005148012869245684	0.00046143863734803323	2.415251574847816e-06	4.5588701173891374e-05	1.8775358682571673e-05	0.9792043355365574
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0010284944152656357	0.003921220032394594	0.003932373443671175	0.0006941191473222399	0.002980920462806756	0.0009352478553799984	0.9919411340588783	0.0006156336094723249	0.008238158386843645	0.01643473688418403	0.0012781340699129149	0.011140029425437141	0.0011431228217385504	0.9981733535310575	6.540298672037156e-05	0.0005372293682829705	0.0004753654685309165	2.4980620878261833e-06	4.322335233715537e-05	2.2316847447134142e-05	0.9797906225275977
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.009978851108122386	0.002558816070444605	0.01422983143526702	0.9752362104554619	0.008161097545855072	0.019307128914334244	0.0019965144148234733	0.02718214115609966	0.0003125243255187924	0.04812558652181448	0.9946423682770763	0.03640326294663284	0.0435234671795544	0.003304611225852135	0.0014969894183122368	2.2599359715939123e-06	0.0009614441867397467	0.9316283440872227	0.0003718846556232549	0.0050205511409663	2.1672221161900966e-05
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.01811484193727726	0.0014005421289351588	0.005769151853758525	0.9824529670956942	0.007304842075022916	0.012683228340043587	0.002219892303916567	0.04081914469442262	9.325861484155382e-05	0.016159126394545725	0.9947600535607811	0.020481132132083288	0.028553985291348737	0.0029692910381663466	0.005279304833237041	1.6108604006820255e-06	0.0005584852603210199	0.9540615234346095	0.0009522472510826641	0.004062656245077331	5.111611606774493e-05
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0018225313694684628	0.015255914887866474	0.00796887922374678	0.0012413294389641582	0.00901021878481116	0.0010236072226191971	0.9888577331503741	0.001335359722733446	0.05174704971941777	0.03239083973834567	0.0024124173036542485	0.02991228348612196	0.000887742625948921	0.995691662292147	6.932864854330208e-05	0.001503286299896513	0.0008690686736164603	3.2952917493597582e-06	0.00013575801697610296	2.2822550921557627e-05	0.9816521499515031
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.001036727088112725	0.0036328133029108135	0.003829495173011107	0.0007105934935651103	0.0028143836477820022	0.0008668096214200205	0.9923738494635647	0.0006258852077543929	0.007633227500840663	0.015573676008642335	0.0012325479927309535	0.010507086691224937	0.0010848360582187556	0.9988327122045425	7.05450482320773e-05	0.0005315574079981864	0.0004618099061891063	2.4009287997093275e-06	4.965628468612661e-05	1.787716675208944e-05	0.9805150057036212
0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0010303646744899302	0.011500865837505259	0.001243295842356929	0.003634947766099423	0.013676155422131669	0.9783647572988693	0.002828028467613259	0.00010523766401534149	0.03395258131370616	0.0015181760903470326	0.015809788418828834	0.040454317766604936	0.9894106431342227	0.007354446547693979	1.6991629623312169e-06	0.0019332275535954549	1.0118363060463431e-05	0.00039488470187134557	0.001190857440357881	0.9486503473699719	0.0006486251420236696
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.01811484193727726	0.0014005421289351588	0.005769151853758525	0.9824529670956942	0.007304842075022916	0.012683228340043587	0.002219892303916567	0.04081914469442262	9.325861484155382e-05	0.016159126394545725	0.9947600535607811	0.020481132132083288	0.028553985291348737	0.0029692910381663466	0.005279304833237041	1.6108604006820255e-06	0.0005584852603210199	0.9540615234346095	0.0009522472510826641	0.004062656245077331	5.111611606774493e-05
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.972843811414568	0.02599458903981934	0.00477832316025873	0.033884437428034486	0.007900044207188065	0.004428466976846768	0.0010946719262156794	0.9974202814314604	0.06517444450061206	0.010788268170543232	0.07119753377812615	0.02307237391759403	0.010561773919556384	0.0003154036660059111	0.916026420479065	0.005478040476189883	0.00035329608196490124	0.010269697147971144	0.0009207304044869755	7.12224243164454e-05	3.096434988404871e-05
